"primary_id","review_date","category","rating","label","text"
"A_20816","2026-01-07","Pet_Supplies_5",5,"OR","My bulldog absolutely loves this product. He will sit patiently wagging his little tail so excited and loves how it feels on his body."
"A_20817","2026-04-10","Pet_Supplies_5",5,"OR","This puppia really helps to with making an unruly and not easy to walk dog easy to walk. My parents dog will not leave home without it."
"A_20818","2026-01-26","Pet_Supplies_5",5,"OR","My kitten is much more excited about eating this than she was about both Nula and Canidae wet food. After a few weeks, so far, so good."
"A_20819","2026-04-05","Pet_Supplies_5",4,"OR","GSD mix did ok with it tho she flipped it over. Lab puppy got the top off and played in it. Easy to clean and good quality."
"A_20820","2026-01-16","Pet_Supplies_5",5,"OR","Great product, I use everyday on 4 dogs to help in addition to brushing their teeth to remove plaque build up and keep their breath smelling fresh."
"A_20821","2026-03-31","Pet_Supplies_5",2,"OR","I tried on our dog who is allergic to fleas and didn't work like said. arrived on time when said was pleased with sender just not product"
"A_20822","2026-05-05","Pet_Supplies_5",5,"OR","My Boston Terrier could be the poster dog for this product. They're healthy, break without crumbling and the price is right. And, my choosy dog loves them."
"A_20823","2026-01-22","Pet_Supplies_5",5,"OR","These will fit on 1/2 inch cage spacing. Very hard to find. Like the clear bottle. Love the Japanese pet supply."
"A_20824","2026-02-09","Pet_Supplies_5",3,"OR","Can't say if it works or not because my cat refused to open her mouth and I got a good scratching when I tried to make her."
"A_20825","2026-02-13","Pet_Supplies_5",5,"OR","My dog LOVES these things and they are good for his teeth. All I have to say is ""greenie"" and my dog starts jumping up and down."
"A_20826","2026-02-06","Pet_Supplies_5",5,"OR","Price is awesome, saves me so much money this way.  Service was fast and professional.  This size will last a while, even w/my large herd."
"A_20827","2026-03-13","Pet_Supplies_5",5,"OR","My two cats love to play.  They love this cat toy.  My older cat has even learned how to turn it on by watching me."
"A_20828","2026-04-27","Pet_Supplies_5",5,"OR","This is high quality grain free dog food.  It will makes your dog's coat shine.  It's not a cheap food with a lot of fillers."
"A_20829","2026-04-10","Pet_Supplies_5",5,"OR","Khiava dry heaves sometimes, but since taking these treats (which she absolutely loves) there's been less of that, and no hairballs! That's an A+ in my book."
"A_20830","2026-03-18","Pet_Supplies_5",5,"OR","Haven't used it yet so can't comment on it.  Bought it for my dog who has car sickness, but I use the Wondershirt and that works."
"A_20831","2026-03-09","Pet_Supplies_5",5,"OR","Great pricing and they were here very quickly.. Other stores are so overpriced the prices range wildly so this is great to get a good deal delivered"
"A_20832","2026-04-28","Pet_Supplies_5",5,"OR","Adorable. Our pitbull has a very thick neck so finding a costume for him can be difficult. I was surprised this fit him with room to spare."
"A_20833","2026-02-01","Pet_Supplies_5",5,"OR","My dogs love these and the best part is they last forever! This is the one toy they can't chew up. It keeps them busy for hours!"
"A_20834","2026-03-05","Pet_Supplies_5",5,"OR","Fits my dog perfectly and seems to keep him warm.  Best yet, the dog seems to like it.  Freedom to move yet stays in place."
"A_20835","2026-05-12","Pet_Supplies_5",5,"OR","I use this as training treats and kong stuffers.  The dogs love them and I like that they have a smell that gets the dogs attention!"
"A_20836","2026-01-16","Pet_Supplies_5",3,"OR","It works as intended but smaller litter chunks tend to slip out from the holes of this scoop. It'd be perfect if this scoop had smaller holes."
"A_20867","2026-02-20","Pet_Supplies_5",5,"OR","WE have two and we absolutely love them. I have another friend who Foster baby kittens and she had me order one for her."
"A_20868","2026-01-05","Pet_Supplies_5",4,"OR","Arrived in good shape, little yellow and it was falling apart but when I noticed the plant had a bunch of babies. Let see how the plant improves"
"A_20869","2026-03-26","Pet_Supplies_5",5,"OR","My Yorkiepoo loves these... they are a little salty I think because she sure drinks a lot of water after she has had one but she loves them!"
"A_20870","2026-04-21","Pet_Supplies_5",5,"OR","Perfect size for my dog kennel. The dogs have thrown it around, and it is still in one piece! They love the soft bed to sleep on !"
"A_20871","2026-04-27","Pet_Supplies_5",5,"OR","EXACTLY WHAT I USE AND YES I WILL REORDER AGAIN.....ORDERED IT AGAIN, CAN'T BE ANY EASIER....AND FAST SERVICED AT A GREAT PRICE....JUST BROUGHT IT AGAIN AND THANKS AGAIN...."
"A_20872","2026-03-22","Pet_Supplies_5",5,"OR","I will be ordering more of this product. It is small enough to give to smaller dogs, (Jack Russells) but large enough to be more than a gobble."
"A_20873","2026-04-28","Pet_Supplies_5",4,"OR","My polish rabbit seems to like it and loves picking through it for her favorite bits.  I was pleased with the hay and it arrived promptly ."
"A_20874","2026-04-07","Pet_Supplies_5",5,"OR","This plant is beautiful but my fish have the bad habit of pulling her leaves thus I have to keep replanting it. Still it has grown new leaves"
"A_20875","2026-03-06","Pet_Supplies_5",2,"OR","I have been using frontline for years, but lately doesn't seem to be working for my dogs. After applying, there are still signs of fleas and constant itching."
"A_20876","2026-02-22","Pet_Supplies_5",2,"OR","Bought this for our Big puppy!  She does not like it - too hard to chew on and she is a 'chewer' and has a large mouth."
"A_20877","2026-01-20","Pet_Supplies_5",5,"OR","These are lovely male wraps. My little dog wears one inside, as he can't seem to understand that it's not ok to lift his leg in the house."
"A_20878","2026-01-26","Pet_Supplies_5",5,"OR","Awesome probiotic! My shepherd has a sensitive stomach and this helps keep him regulated and if he ever gets into something he shouldn't, this helps him handle it."
"A_20879","2026-03-09","Pet_Supplies_5",5,"OR","The seat cover works great and fit the backseat of our Hyundai Sante Fe just fine. The dogs love it and it is protecting our leather seat wonderfully."
"A_20880","2026-04-13","Pet_Supplies_5",5,"OR","This dog food is what the breeder recommeded for our new puppy so I feed it to both my old and new dog....they both seem to love it."
"A_20881","2026-03-05","Pet_Supplies_5",5,"OR","My kids call is a muzzle, but it is not.  Dogs can eat, bark, bite... with this on.  Great for training and calming our dog down."
"A_20882","2026-02-11","Pet_Supplies_5",5,"OR","I use these for my cat who likes to chew. They are the perfect size for a kitty. With a little salmon paste, my cat is in heaven."
"A_20883","2026-03-09","Pet_Supplies_5",5,"OR","Perfect for my newly acquired rescue Cairn Terrier. Easy to put on and seemingly comfortable for him. I would highly recommend this company. The price is right also."
"A_20884","2026-02-01","Pet_Supplies_5",5,"OR","My fur babies couldn't wait to jump on their new tower. The unit is well made, came assembled, and is very sturdy.  I just bought another one."
"A_20885","2026-03-20","Pet_Supplies_5",5,"OR","These litter boxes help keep the litter we use in the box, even with two cats! The sides are high, but not too high that the cats mind."
"A_20886","2026-05-06","Pet_Supplies_5",1,"OR","My cat hates this thing, cheaply constructed Velcro edges are sharp on corners,
and cat played with for 30 seconds the hid it from me never to find again.
Garbage."
"A_20887","2026-01-03","Pet_Supplies_5",5,"OR","I must admit to grinding it up for my dog, but he seems to like it, the price is right and it appears to be keeping him healthy."
"A_20888","2026-04-03","Pet_Supplies_5",5,"OR","fits the dogs kennel perfectly and provides her with a comfortable bed to lay on. Now she goes in the kennel on her own just to lay down."
"A_20889","2026-04-09","Pet_Supplies_5",3,"OR","I don't like this stuff. It's not very easy to use and mold caves from it. Honestly, it's not worth the hassle. I won't be buying this again."
"A_20890","2026-02-28","Pet_Supplies_5",5,"OR","I love this item, it is just what I expected. My dog is very secure and safe inside it, even though he's a baby he still enjoys it."
"A_20891","2026-02-16","Pet_Supplies_5",1,"OR","Too thin to hold much.  I ended up buying ""poise"" pads and cut them each in half to put in our doggie diapers for our senior dog."
"A_20892","2026-04-10","Pet_Supplies_5",5,"OR","Hubby had no trouble at all figuring it out. The dogs never get tangled and the bonus is, 2 can go at a time, instead of just one!"
"A_20893","2026-01-06","Pet_Supplies_5",1,"OR","Dried meat is safe but I am questioning why they are not sanitized first and if the urine is allowed to stay in/on them, wouldn't the harbor bacteria?"
"A_20894","2026-04-20","Pet_Supplies_5",5,"OR","My dogs love this food. I had to stop using the auto feeder though because they would empty the whole thing to go after the peanut butter chunks."
"A_20895","2026-04-26","Pet_Supplies_5",5,"OR","Used for my cat when she had an infected paw, as well as for her spay surgery. Much better deal than purchasing from the vet or pet store."
"A_20896","2026-04-19","Pet_Supplies_5",1,"OR","Med fira my 10 pound dog in every brand but this one. In this one its small and forces her legs to the front, will never buy again."
"A_20928","2026-03-18","Pet_Supplies_5",5,"OR","Keeps my babies regular and they love the flavor!  I use one packet and mix it in with kitty wet food and place equal amounts on their dish."
"A_20929","2026-04-27","Pet_Supplies_5",5,"OR","All snails arrived alive and well, been in my tank for 4 days now. took a couple snails a day or so to become active but happy with purchase."
"A_20930","2026-02-22","Pet_Supplies_5",5,"OR","my cats stay off my furniture and stay off for quite some time when i put the Ssscat on. I just wish it would last longer."
"A_20931","2026-01-19","Pet_Supplies_5",5,"OR","I have dogs and cats that both drink out of the same fountain. My girl cat is really picky so I know these filters work. We buy these regularly."
"A_20932","2026-02-25","Pet_Supplies_5",5,"OR","Hamster loved them. Even gave a few to my cockatiel who pecked at them as well. Good price when you do this as an add-on to a bigger order."
"A_20933","2026-03-06","Pet_Supplies_5",4,"OR","The discus seem to not care about it at all.  They will eat almost anything I put in there but this.  However, the bottom feeders love it."
"A_20934","2026-04-09","Pet_Supplies_5",5,"OR","Very cute will buy again I liked how they shipped fast and they are delicate with the clothes nice soft material good company I will recommend buying from them."
"A_20935","2026-01-10","Pet_Supplies_5",5,"OR","these are awesome, dogs love them and the size is not to small not to big. The perfect size treat for any size dog. Which makes them very economical."
"A_20936","2026-01-08","Pet_Supplies_5",5,"OR","I have a Rottweiler we are treating for heartworm. We are having to keep a high energy dog calm 24/7 and this seems to be having the most impact."
"A_20937","2026-01-19","Pet_Supplies_5",5,"OR",".my older car (6 yrs) loves it.  i find it is now his don't touch me i'm eating food.  my younger cat likrs the chicken chunks meals."
"A_20938","2026-02-13","Pet_Supplies_5",5,"OR","This is wonderful for the backseat of our Chevy Cruze and two Toy Fox Terriers. The price is much better than the Snoozer brand I have in our CRV."
"A_20939","2026-02-11","Pet_Supplies_5",5,"OR","Perfect size for my growing pacman frog. He's only a few months old but he loves his new pool. Will likely fit fine as an adult, but we'll see"
"A_20940","2026-02-19","Pet_Supplies_5",2,"OR","The X-L does not even fit over my dogs head - the sizing is extremely small and had to return.
On the positive side, the fabric and quality was beautiful."
"A_20941","2026-03-03","Pet_Supplies_5",3,"OR","Not a good range of smaller comb sizes and I think the sizes marked on them run a little longer or taller however you want to look at it."
"A_20942","2026-02-16","Pet_Supplies_5",5,"OR","A great pump for my fountain.....I had purchased a smaller one for my fountain; but it wasn't strong enough; this one really pumps the water up through
 the fountain..."
"A_20943","2026-02-03","Pet_Supplies_5",4,"OR","My betta doesn't use it, but I don't think that it is a reflection on the quality of the product. It is bendable and nice looking. Serves its purpose."
"A_20944","2026-04-29","Pet_Supplies_5",5,"OR","Marineland must've moved on to a newer model tank, so I can't get these filters in the pet store anymore. I'm glad I found them for a good price!"
"A_20945","2026-02-26","Pet_Supplies_5",5,"OR","I have a kitty who is a chewer. Did I mention she's a chewer? Since I put this out for her, she's not chewed on anything else."
"A_20946","2026-01-17","Pet_Supplies_5",5,"OR","My dog's favorite toy.  (He's a Maltese, 8 pounds)  He will retrieve it,or play tug of war with it, and comes running when he hears the squeaker."
"A_20947","2026-03-05","Pet_Supplies_5",4,"OR","Fits my lab/American bull dog mix perfect, size L. Is definitely not a no-pull harness though. Probably helps him pull more. Great harness though, for those dogs trained well."
"A_20948","2026-01-25","Pet_Supplies_5",1,"OR","Flimsy, thin, cheap looking and feeling, bad chemical laden smell prior to washing before I would put it anywhere near my dog. I am discarding it. Waste of money."
"A_20949","2026-01-30","Pet_Supplies_5",4,"OR","I received a used leash, but i still like it. The brass had some scratches, the handle was a tad dirty, and there was some black fur on it."
"A_20950","2026-01-04","Pet_Supplies_5",5,"OR","My Pekinese wasn't too happy after the 3rd bark.  Shut him down really fast.  So he's good for 2 barks and knows what happens after the 3rd."
"A_20951","2026-02-19","Pet_Supplies_5",5,"OR","My cat goes nuts for duck. Glad we were able to find a good brand and the type he liked. Plus nice that it's available via subscribe and save."
"A_20952","2026-02-05","Pet_Supplies_5",2,"OR","This is not the ""bendable"" soft bone like the other one this company sells. My dog goes nuts for the bendable one thats minty. This one, she won't touch."
"A_20953","2026-02-20","Pet_Supplies_5",5,"OR","My dog is very picky and I have to change out bowls quite a bit. We haven't had one like this and he seems to definitely like the change!"
"A_20954","2026-04-22","Pet_Supplies_5",5,"OR","I'm very pleased with this set! Ours came with literally everything we needed. The only things we bought were the hamster and the ball for him to run in!"
"A_20955","2026-04-08","Pet_Supplies_5",5,"OR","very nice but a little stiff.  been spending some time with hand lotion & elbow grease trying to soften it up.  looks real good on my puppy"
"A_20956","2026-03-31","Pet_Supplies_5",4,"OR","My kitten pretty much ignores it. I know catnip doesn't affect cats til they are older so I will just reintroduce the toy to her when she is grown."
"A_20957","2026-05-03","Pet_Supplies_5",3,"OR","I bought this because my old clippers were not cutting the nail cleanly. It kind of left the nail ragged. This one is the same as my old pair."
"A_20958","2026-02-11","Pet_Supplies_5",5,"OR","My little Yorkie loves this toy. She plays with it for the longest each time. In fact we have already replaced the batteries in it once..would definitely buy again."
"A_20990","2026-01-11","Pet_Supplies_5",5,"OR","I have this sitting in a bucket which I use to circulate clweaner then sanitizer, then water through the three lines on my beer tap system. Quiet and works well."
"A_20991","2026-01-20","Pet_Supplies_5",4,"OR","I have used Wellness Core products for over 10 years.  My rotties have lived fairly long and healthy lives.  My last girl lived to be 14 years old."
"A_20992","2026-01-25","Pet_Supplies_5",5,"OR","Nice leash with comfortable handle. The leash itself is a little more lightweight than I would've liked but my dog is not really a puller so it will be fine."
"A_20993","2026-01-28","Pet_Supplies_5",1,"OR","My dog hates it... it's too big to fit into the back of his mouth to get to his rear molars. He takes off running every time he sees it."
"A_20994","2026-01-22","Pet_Supplies_5",5,"OR","I bought this as a second filter for my 40 gallon RES tank... it has made quite a difference! I think it works better than the other brands canister filter!"
"A_20995","2026-01-02","Pet_Supplies_5",5,"OR","I am having a little problem with my pet. She has to use it. She is still trying to jump up into the truck. My husband and l thank you."
"A_20996","2026-05-05","Pet_Supplies_5",1,"OR","Did not work, ultimately found its way to the garage. Pieces seem to be made cheaply and did not fit on any of my filters."
"A_20997","2026-02-11","Pet_Supplies_5",5,"OR","If you have pets this is a great product.  I clean ears, eyes, cuts, etc.  Very gentle and effective.  Not for serious wounds .... see the vet."
"A_20998","2026-04-17","Pet_Supplies_5",2,"OR","Probably best for smaller dogs. The mesh and straps are very lightweight and seem comfortable, but my dog is 70 lbs and this harness didn't keep him from pulling much!"
"A_20999","2026-01-16","Pet_Supplies_5",5,"OR","She loves them. When she hears one rattle, her little ears perk up and she's ready to go after it. She has us laughing with her antics with these toys."
"A_21000","2026-03-01","Pet_Supplies_5",5,"OR","I personally have not tried this but my dogs seem to love this stuff. Of course, they will eat dead rats and rocks so the recommendation has a limited reach."
"A_21001","2026-04-16","Pet_Supplies_5",5,"OR","The first one was a hit so I purchased another one for the family room.hold enough water for 2days for 2 dogs!  No splashing water on the floor anymore."
"A_21002","2026-01-23","Pet_Supplies_5",5,"OR","Pull the capsule apart and add to a tablespoon of moist food and your older cat will act like a younger kitty. The pain relief provided is worth the cost."
"A_21003","2026-05-04","Pet_Supplies_5",1,"OR","These are NOT the pearls. These are the hard sharp chunks that neither my maine coon kitty or I enjoy stepping on. I love the actual pearls, but this sucks."
"A_21004","2026-04-15","Pet_Supplies_5",5,"OR","This is great Leash for training. It is light enough not to bother my dog and heavy enough that it does not get tangled up. The padded handle is great."
"A_21005","2026-05-12","Pet_Supplies_5",2,"OR","Average boots.  Not  good for frequent use.
Bottom  has holes after approximately three uses.
 It would be better to spend more money and get a higher quality boot."
"A_21006","2026-01-23","Pet_Supplies_5",4,"OR","My kittens liked it but it's not very padded and they've outgrown it quickly. It's ok. Great for kittens. Just wish it was more padded. Carpet is better I think."
"A_21007","2026-01-15","Pet_Supplies_5",4,"OR","I like it.  Nothing to extravagant.  It catches the drops that usually eventually smell.  I haven't had it long, but I wish i had bought it sooner."
"A_21008","2026-03-10","Pet_Supplies_5",5,"OR","Just what I expected..Very good product and a fair price...Will buy again....I have told a few friends about this buy and they seemed quite surprised at my savings....Fast delivery time."
"A_21009","2026-04-30","Pet_Supplies_5",5,"OR","Absolutely awesome! I bought the 100 and 55 gallon filter for a 40 gallon cichlid tank and a 38 gallon tropical. They work well and keep the tank crystal clear."
"A_21010","2026-03-31","Pet_Supplies_5",5,"OR","I cannot live without this product. I can not express how much I love love love this shampoo. Smells amazing and leaves my pups super smooth and shiny! Highly recommend!!!"
"A_21011","2026-04-19","Pet_Supplies_5",5,"OR","I have a Shih Tzu that loves to wear shirts and sweaters.  This particular one is so cute on him and washes up nicely.  I recommend this shirt."
"A_21012","2026-02-23","Pet_Supplies_5",5,"OR","I bought these for cats, even though they say dog bow tie. The adjustable strap is too large for even my chubbiest kitty, but I just tied them."
"A_21013","2026-04-30","Pet_Supplies_5",5,"OR","Yes, yes, yes, this is an excellent food product.  My dogs adore this.  I use it as a topper on their food.  Tripe is wonderful for them."
"A_21014","2026-01-26","Pet_Supplies_5",2,"OR","I thought for sure this would be a good winner for the dogs but they turned their nose to these flavor combination.  I donated it to the local pound."
"A_21015","2026-01-10","Pet_Supplies_5",1,"OR","i got the exo terra one, its awesome, spend a lil more and do it right. your reptile will love your for it. there you go, i hope this helps."
"A_21016","2026-03-30","Pet_Supplies_5",5,"OR","Been giving this vitamin to both our dogs every day for years. Dogs like the flavor. Pet-tabs were first recommended by our vet years ago. Price much better through Amazon"
"A_21017","2026-03-20","Pet_Supplies_5",5,"OR","I can't believe how much kitties LOVE these springs!  Was a donation on a Wish List. And then I bought some for my cats."
"A_21018","2026-02-02","Pet_Supplies_5",4,"OR","This is a good algae scraper - but much narrower than I was expecting.  Would love this exact item but 3.5 or 4"" wide instead of less than 2""."
"A_21019","2026-02-25","Pet_Supplies_5",5,"OR","It has hooks on one surface like in Velcro, that was a surprise. Pretty sure it performed better than the other brand that has green & yellow sponge on magnets."
"A_21020","2026-01-19","Pet_Supplies_5",5,"OR","Purchased for my 7 month old German Shepherd so she could ride comfortably in the car and look out the window. She does great and loves her new seat belt."
"A_21048","2026-02-17","Pet_Supplies_5",5,"OR","My cat loves this - she thinks she is the queen sitting on the top.  She plays with the toy and uses the scratching post.  It looks nice too."
"A_21049","2026-02-13","Pet_Supplies_5",5,"OR","Little thing runs well. I like it. It's quiet and pushes a good amount of water for its size. It also doesn't run very hot which is why I bought it."
"A_21050","2026-04-28","Pet_Supplies_5",5,"OR","Great price, great quality, great customer service. I ended up not needing this product and wanted to return it, i was reimbursed in full and was told to keep the item."
"A_21051","2026-05-03","Pet_Supplies_5",5,"OR","Fits a large area. Stays in place and I don't have to put holes in my cabinets! It is so nice looing, we just leave it up and keep gate open."
"A_21052","2026-04-22","Pet_Supplies_5",5,"OR","I bought two of these and I really like them; better yet my dogs like them.  I take them hunting and they stack well and hold up in cold weather."
"A_21053","2026-02-06","Pet_Supplies_5",5,"OR","Great product!  My dogs love, love, love these, and they're made in the USA so no worries about plastic in the product.  Have ordered before and will order again."
"A_21054","2026-03-31","Pet_Supplies_5",2,"OR","Got the white bone tag. The metal is soft, its been several months now and the edges are scratched . Also, the text is white so hard to see whats written."
"A_21055","2026-01-22","Pet_Supplies_5",5,"OR","Scarlet macaw enjoyed chewing it up and was happy for a little while. It did what it needed to do-kept him busy for a while and chewing on something he SHOULD......"
"A_21056","2026-01-17","Pet_Supplies_5",5,"OR","But when Domino and I'm in a love the flavor I change them over to completely straightsalmon space space all I have to do is say salmon and they come running"
"A_21057","2026-01-29","Pet_Supplies_5",2,"OR","Used product for several weeks and saw no difference in nitrates going down, they did however go up and I switched to purigen and now my nitrates are going back down"
"A_21058","2026-01-24","Pet_Supplies_5",1,"OR","The stitching is horrible!!!!!!!! The one picture I have here shows a small string pointing up. That was the only thing holding it together spend extra money and get something better"
"A_21059","2026-02-20","Pet_Supplies_5",5,"OR","This stuff works great for cleaning off feet. My dogs have allergies and this product is excellent to wipe off their toes after they come inside from playing on the grass."
"A_21060","2026-02-05","Pet_Supplies_5",1,"OR","Wow,

  This is not clumping litter so forget the poop and scoop process. It is basically non clumping liter. I like Arm and Hammer but this is a horrible product."
"A_21061","2026-01-25","Pet_Supplies_5",5,"OR","My coonhound loves it. She usually murders her toys within 5 minutes but this has lasted for a while. Of course, she takes out the squeaky part quick but the crinkle."
"A_21062","2026-05-05","Pet_Supplies_5",5,"OR","Very good. I thought it was a real moss ball for my bush nose to play with. Anyway, it seems a good one cleaning water from reading all the previous reviews."
"A_21063","2026-03-09","Pet_Supplies_5",2,"OR","I was disappointed in this.  Maybe it's just my cats but they could of cared less when I sprayed it on things.  I will try something else next time."
"A_21064","2026-03-01","Pet_Supplies_5",5,"OR","It is so much better than those heavy chain choke collars.  The rings are a tough fit sliding one end through, but that makes it even lighter weight, not bad."
"A_21065","2026-04-08","Pet_Supplies_5",5,"OR","My pitbull LOVES to chew and pretty much destroys anything she gets her mouth on. This has held up rather well and she seems to enjoy all of the little nubs."
"A_21066","2026-03-28","Pet_Supplies_5",5,"OR","My dog loves these except that jerk learned how to take the treat out of the rubber toy almost as soon as I give it to her. Does smell slightly vanilla"
"A_21067","2026-01-07","Pet_Supplies_5",5,"OR","This absolutely worked with the existing collar that I had for my old dog. Now I can walk both of them together, and they both respond to my commands."
"A_21068","2026-03-05","Pet_Supplies_5",5,"OR","The doggies look forward to these treats, crunchy and healthy. But i am not convinced they really make the dogs relax or calmer, but they are yummy (according to the furries)!"
"A_21069","2026-04-25","Pet_Supplies_5",5,"OR","Sturdy and well made, and my cockatiel seems to be quite pleased with it.  The little clippy bit allows me to swap out the toy often to keep her interested."
"A_21070","2026-03-11","Pet_Supplies_5",5,"OR","2nd Review on Cesar! I love How they are soft and moist! I mix them with hard food for my doggies and they are so happy they love the gravy too"
"A_21071","2026-01-15","Pet_Supplies_5",5,"OR","I bought this as a second one for my dog because he loves it so much!  The price is
So much better than in the store.  They wash up wonderful."
"A_21072","2026-05-03","Pet_Supplies_5",3,"OR","My cat will play for about 30 seconds and leaves it behind. I have to give it to a friend. She has a younger cat. Hopefully her cat likes this toy."
"A_21073","2026-03-30","Pet_Supplies_5",5,"OR","The only brand I will feed my pure breed Siberian :) He has a sensitive tummy, and I feel the Instinct with probiotics really helped him no longer have loose stools."
"A_21074","2026-01-07","Pet_Supplies_5",4,"OR","It's a nice comfy bed. The height seems ok. I wish it was a little bigger. My 8lb pooch barely fits in there. Probably will be great toy dogs or cats."
"A_21103","2026-05-03","Pet_Supplies_5",1,"OR","Made my dog sick. Vomited after the 2 times he had them the expiration date was not legible , only half printed. I threw them away before realizing I should've returned them."
"A_21104","2026-03-25","Pet_Supplies_5",1,"OR","These are really not the items I was expecting.  They have bells in the them which I was not aware of and I worry about my dogs accidentally consuming the bell."
"A_21105","2026-04-28","Pet_Supplies_5",5,"OR","Love this. One of the few organic cat foods. All seven of the cats in my house like this. Plus with Newman's products a portion of the proceeds always go to charity."
"A_21106","2026-04-28","Pet_Supplies_5",5,"OR","Another great tool for my corgi. I switch from that to The Magic Pro Dog Deshedding Tool from time to time. They are both great tools. I will be a returned customer."
"A_21107","2026-03-19","Pet_Supplies_5",2,"OR","I heard this was great to keep doggies' teeth tarter free, but my dogs hate it. They act like it's the worse thing I've ever put in their mouths."
"A_21108","2026-02-20","Pet_Supplies_5",5,"OR","Been using them for 4 years now.  No complaints other than they are more expensive than I would prefer.  But they do their job well and are more than convenient."
"A_21109","2026-05-03","Pet_Supplies_5",4,"OR","It works.  I give it 4 stars - it's fine for my 65lb dog (I use it as a ramp between the dock and the boat).  Good quality, not great."
"A_21110","2026-05-11","Pet_Supplies_5",5,"OR","Really huge barely fits my tank, but I liked it so well I made it work. The plant is well made. The color is phenomenal.  I have a 10 gal. tank."
"A_21111","2026-04-13","Pet_Supplies_5",4,"OR","Great toy, but its HUGE! My boxer cant pick up the large. I would have definitely gone for the medium knowing how long it is (large is more than an arms length)"
"A_21112","2026-02-06","Pet_Supplies_5",5,"OR","This is a really nice quality glass bowl. I use them as fish bowls - they are a really clean design, and my two Betta boys, Alpha and Mopey Dick, love them!"
"A_21113","2026-04-26","Pet_Supplies_5",1,"OR","I can't believe these are veterinary approved.  Just smell one and that should tip you off....smells like chemicals.  Evidently my dogs think so too, because they will not eat them."
"A_21114","2026-01-16","Pet_Supplies_5",5,"OR","This is a really good brush. I like the way it retracts and the hair just wipes off of it. I have a Golden Retriever that sheds a lot. It works great."
"A_21115","2026-05-10","Pet_Supplies_5",5,"OR","my one year old cat loves this. As soon as it was put together, he went in and didn't come out for hours. And uses everyday.
getting another one for our vacation home."
"A_21116","2026-01-13","Pet_Supplies_5",5,"OR","Love Wellness, but my kitties are not real fond on the larger cut in this variety..I use the pate all the time..will try selects for the next round.  Nothing bur Wellness..ever."
"A_21117","2026-04-25","Pet_Supplies_5",5,"OR","I am so relieved she does not fight to put it on. It keeps her from jumping into the front seat and actually helps keep her somewhat calm in the back seat."
"A_21118","2026-03-22","Pet_Supplies_5",5,"OR","Bought one of these on a recommendation.  They really work well for hiking with the dogs.  Nice size for them to use but collapsible and nice small size for storage."
"A_21119","2026-04-03","Pet_Supplies_5",3,"OR","Too big for my 18lb dog. I thought that she might be able to bite onto the furry thingies, but there's not much to hold onto. Only recommend it for large breeds."
"A_21120","2026-05-08","Pet_Supplies_5",5,"OR","New puppy really likes this bed, so easy to take care of. Puppy had one accident due to my not paying attention, but throw it in the wash and good as new."
"A_21121","2026-01-13","Pet_Supplies_5",5,"OR","This is my 2nd time of purchasing this product.  My cats just love it and completely wore the old one out.  Best part, it's made right here in the USA!!!"
"A_21122","2026-03-09","Pet_Supplies_5",2,"OR","did not do much, would cost a furtune to use for every day, i had yard sprayed for fleas and ticks, works great, yes i cheat i am a pest control guy."
"A_21123","2026-04-02","Pet_Supplies_5",1,"OR","Dogs ate a couple times and then starting turning nose up to it. Smells bad. I have to use peanut butter to get them to eat it. Will not buy it again."
"A_21124","2026-01-19","Pet_Supplies_5",5,"OR","Great product -- well made -- easy to adjust and easy to put on -- I have a three year old, 90 lb Golden Ret and it works well (XL) -- Recpmmend"
"A_21125","2026-04-26","Pet_Supplies_5",5,"OR","Peppermint shrimp didn't care a lick about our aiptasia. This stuff knocks them out immediately. Wow. It's also neat to watch. They implode on themselves and don't come back."
"A_21126","2026-01-03","Pet_Supplies_5",3,"OR","My cats really didn't go for this. So it sits in the room unused. Great idea I would guess for younger cats but my older cats don't want to bother with it."
"A_21127","2026-03-11","Pet_Supplies_5",1,"OR","This company keeps changing their door size standards so every time you buy a replacement, it
doesn't fit.

we're going to just buy a whole new back door and start over.
highly UNRECOMMENDED!

Purchase with caution."
"A_21128","2026-03-29","Pet_Supplies_5",5,"OR","It's only April my cat stay in the house but it seems to be working they didn't have any fleas and they still don't have any fleas will update in the summer"
"A_21129","2026-02-20","Pet_Supplies_5",2,"OR","The mat is soft and nice. It is not plush as it suggests in in the description. This might work better for smaller dogs but my 78 pound labradoodle needs more cushion."
"A_21130","2026-03-29","Pet_Supplies_5",1,"OR","I was really excited to get this air prey toy for my cats. However after 20mins it broke in 2 different spots ): I don't think I would buy this product again."
"A_21158","2026-02-17","Pet_Supplies_5",3,"OR","My kitty doesn't care at all for the bug, and the wire is much too stiff, so we put bird feathers on it and he will play with it from time to time."
"A_21159","2026-02-11","Pet_Supplies_5",5,"OR","This stuff works, we have an older cat who has gotten very thin despite eating like a dog. Since we started mixing this with his food he's gained weight and he look healthier."
"A_21160","2026-04-15","Pet_Supplies_5",1,"OR","Horrible ""absorbency""  In no way does this product compare to the disposable wraps they sell at Petsmart. It's a shame I can't buy a better quality, better absorbency wrap on Amazon :("
"A_21161","2026-01-23","Pet_Supplies_5",5,"OR","We have 3 older dogs that need this for their joints. They love the taste and take them with no problems. The price is the best on the Internet that we have found!"
